x1
1.000000066551347
0.8776204425504175
0.5403398613794974
0.0707756010360292
-0.41610764361580155
-0.8011038158780958
-0.989951754280155
-0.9364153573543588
-0.6536015255063927
-0.21075281433227722
0.2837056942380709
0.7087141913718349
0.9602154580867852
0.9766333799381264
0.7539489648148168
0.34668267462474955
-0.1454519946287336
-0.6019629362948313
-0.9110806987835581
-0.9971218300039237
-0.8390203358270062
-0.47548513602809184
0.004478299677678654
0.4833581571140495
0.8439079911919305
0.9978531524723127
0.9075023664653039
0.5949769528423783
0.13679435209704605
-0.3548665056498752
-0.7596293221075222
-0.9783941226336178
-0.9575995000013564
-0.7023361434246123
-0.2751018908736811
0.2195023535576559
0.6603796803106032
0.9395888147267297
0.9887687267879945
0.7958830130769545
0.40808198648691785
